event_id,timestamp,user,host,source_ip,event_type,mitre_tactic,mitre_technique
896aa486-aeef-431c-8bd8-6dae7a2b8817,2026-01-23T10:20:43.824126+00:00,bob,win-03,10.0.0.10,user_login,TA0006,T1110
bb240bb2-0518-4aa9-8adc-cfc425fbea60,2026-01-23T10:20:48.474940+00:00,charlie,win-02,10.0.0.12,user_login,TA0001,T1078
8d86a3ef-7b9b-4c35-8a9b-f32458386e48,2026-01-23T10:20:50.089615+00:00,alice,win-02,10.0.0.10,user_login,TA0001,T1078
db723ea6-170c-4c31-9516-5671401fb999,2026-01-23T10:20:52.841681+00:00,charlie,win-01,10.0.0.11,process_start,TA0002,T1059.003
ea5953cf-1304-4a8e-920a-2e90cf47ed4e,2026-01-23T10:20:57.657109+00:00,bob,win-01,10.0.0.11,user_login,TA0006,T1110
87f4284f-aad2-4c92-8b59-5821185609bc,2026-01-23T10:21:00.083079+00:00,charlie,win-02,10.0.0.10,user_login,TA0001,T1078
d91d0a5c-14b8-42c5-843a-808d0c8c9dd4,2026-01-23T10:21:02.803564+00:00,charlie,win-02,10.0.0.10,user_login,TA0006,T1110
5ebbcaae-52e4-426b-8e8e-5d7493ab0d47,2026-01-23T10:21:05.448025+00:00,admin,win-02,10.0.0.11,user_login,TA0006,T1110
ffb3f6dd-6a70-444b-8814-4c30743c90b6,2026-01-23T10:21:09.834228+00:00,admin,win-02,10.0.0.11,user_login,TA0001,T1078
39b5cda5-477f-45b8-8ed6-81997aeced6a,2026-01-23T10:21:11.245000+00:00,charlie,win-02,10.0.0.10,process_start,TA0002,T1059
cf215750-701a-40fd-bf32-f2d430a83305,2026-01-23T10:21:12.521066+00:00,bob,win-03,10.0.0.10,process_start,TA0002,T1059
998f4dea-04a1-434f-8c86-22dd32b42aea,2026-01-23T10:21:15.986012+00:00,bob,win-03,10.0.0.10,user_login,TA0006,T1110
25983870-e96a-4ba7-a3cb-bbe568e79f20,2026-01-23T10:21:18.294293+00:00,admin,win-02,10.0.0.11,process_start,TA0002,T1059.003
4fa1792b-d55f-4b7b-a164-ecd52b5fa6e9,2026-01-23T10:21:20.466978+00:00,alice,win-02,10.0.0.11,process_start,TA0002,T1059.003
2a745dfe-613e-446f-b02f-b9a06b1f1c68,2026-01-23T10:21:21.751519+00:00,charlie,win-01,10.0.0.11,process_start,TA0002,T1059.003
1dc72253-5f6d-497e-a5cd-666f151aa4fe,2026-01-23T10:21:26.450635+00:00,charlie,win-02,10.0.0.12,user_login,TA0001,T1078
25c3f8eb-73b9-4bb7-85e0-dcc1a5e8cbec,2026-01-23T10:21:30.558013+00:00,admin,win-02,10.0.0.12,user_login,TA0001,T1078
c3ab2366-b9b8-4793-b8a7-312d2f35a20a,2026-01-23T10:21:33.173988+00:00,admin,win-01,10.0.0.10,user_login,TA0006,T1110
9d12e60c-2c50-45d6-b6bd-e7fc005b4920,2026-01-23T10:21:34.357578+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059
087c0638-d513-4dbe-acb5-d070b51c8acd,2026-01-23T10:21:39.031552+00:00,alice,win-02,10.0.0.12,process_start,TA0002,T1059.001
15796170-40f4-4ba8-9ee9-3e9ae6d96395,2026-01-23T10:21:40.263407+00:00,admin,win-01,10.0.0.10,user_login,TA0006,T1110
1a505e90-0337-4345-9372-0ae72a42988c,2026-01-23T10:21:44.335807+00:00,charlie,win-03,10.0.0.10,process_start,TA0002,T1059
280cdba0-ec88-4204-813e-bc6edc1b4d80,2026-01-23T10:21:47.810745+00:00,charlie,win-02,10.0.0.10,user_login,TA0006,T1110
d267da83-93c5-462c-b348-d6e74746e9e5,2026-01-23T10:21:49.309045+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059
98de587a-16e2-4fe9-a677-f01bb9bcda95,2026-01-23T10:21:50.527228+00:00,charlie,win-02,10.0.0.11,user_login,TA0006,T1110
7eafc074-b4f9-43a9-a865-a48be40986ae,2026-01-23T10:21:53.158103+00:00,charlie,win-01,10.0.0.12,process_start,TA0002,T1059.001
98d85496-bac7-4a82-beda-0e5a9f010cc1,2026-01-23T10:21:56.194036+00:00,admin,win-02,10.0.0.10,process_start,TA0002,T1059.003
7a50699e-3b11-46cd-bc62-28be84cc1124,2026-01-23T10:21:59.931755+00:00,bob,win-02,10.0.0.12,process_start,TA0002,T1059
d836e8ab-d70f-47b2-9590-f66481e6aa67,2026-01-23T10:22:03.997146+00:00,alice,win-01,10.0.0.12,user_login,TA0006,T1110
64e36b05-e500-452a-b7da-fcabf6a6156b,2026-01-23T10:22:06.671606+00:00,bob,win-03,10.0.0.12,user_login,TA0006,T1110
8227a142-fa16-41ca-ab74-bb77f763dff8,2026-01-23T10:22:08.798312+00:00,bob,win-02,10.0.0.10,user_login,TA0001,T1078
447c5a6e-db5a-438f-933c-a0bf617212af,2026-01-23T10:22:11.084856+00:00,bob,win-02,10.0.0.12,process_start,TA0002,T1059.003
34681d15-9ff6-4a8b-9f6e-c3a5bd208841,2026-01-23T10:22:13.095790+00:00,bob,win-03,10.0.0.11,user_login,TA0001,T1078
80dd054b-ec82-444b-a821-06ebc074a1d6,2026-01-23T10:22:14.712722+00:00,bob,win-03,10.0.0.11,process_start,TA0002,T1059.001
75e360be-a5fb-433e-b676-206e8fd1f176,2026-01-23T10:22:18.937440+00:00,bob,win-03,10.0.0.10,process_start,TA0002,T1059
fcc898f0-473c-4370-af61-817d303d14f1,2026-01-23T10:22:20.163638+00:00,charlie,win-01,10.0.0.10,user_login,TA0001,T1078
59223dad-3465-48c0-ac7a-a2dcffbfa9c1,2026-01-23T10:22:21.272039+00:00,charlie,win-01,10.0.0.12,process_start,TA0002,T1059
9a5c9671-16d8-45b4-8025-0a4d9a7412ce,2026-01-23T10:22:25.581350+00:00,bob,win-03,10.0.0.11,user_login,TA0006,T1110
f27b789b-22bc-4a0f-a63d-0a53436a1c3b,2026-01-23T10:22:28.506832+00:00,bob,win-01,10.0.0.10,process_start,TA0002,T1059.003
d9ea21bc-4c89-4bd5-9e9f-03f64ec09b32,2026-01-23T10:22:32.131717+00:00,admin,win-03,10.0.0.10,user_login,TA0001,T1078
37937bad-84c5-403e-819f-e2bac4e1f79a,2026-01-23T10:22:34.725467+00:00,alice,win-01,10.0.0.11,process_start,TA0002,T1059.001
43c663b7-e240-41d8-8b33-05539c23832f,2026-01-23T10:22:39.687395+00:00,alice,win-01,10.0.0.11,user_login,TA0001,T1078
adfe9d5c-1aae-4ba6-8e11-c19232494bec,2026-01-23T10:22:42.655843+00:00,alice,win-03,10.0.0.10,user_login,TA0001,T1078
183b66e3-1533-4a74-ba88-f8c7d77e43ed,2026-01-23T10:22:45.577807+00:00,admin,win-03,10.0.0.10,process_start,TA0002,T1059.001
bb39b211-f8d1-4771-a597-e039bb7a3de4,2026-01-23T10:22:49.490547+00:00,charlie,win-03,10.0.0.11,user_login,TA0006,T1110
ca25eb9e-c3dc-4765-a3ee-fa24e4abb78a,2026-01-23T10:22:50.962833+00:00,admin,win-03,10.0.0.11,process_start,TA0002,T1059
8bd22cdb-5222-4f83-be13-6b4413051016,2026-01-23T10:22:53.465097+00:00,admin,win-02,10.0.0.11,process_start,TA0002,T1059
db63d669-ec14-4138-9b3f-4513141559dc,2026-01-23T10:22:54.917217+00:00,charlie,win-03,10.0.0.11,user_login,TA0001,T1078
0ece5616-78a4-4c13-9d9d-5d5d0cd45261,2026-01-23T10:22:58.968038+00:00,alice,win-01,10.0.0.11,user_login,TA0006,T1110
2ad2fc2c-d807-47f4-b4f5-fe59b3f80d9c,2026-01-23T10:23:00.194617+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059.001
29c88683-b862-47e8-93e8-e2ea4da12425,2026-01-23T10:23:03.677812+00:00,bob,win-03,10.0.0.11,process_start,TA0002,T1059
f6b0c35b-7e79-4e30-ab23-f7c6457b5a11,2026-01-23T10:23:04.743000+00:00,charlie,win-02,10.0.0.11,process_start,TA0002,T1059
86598dec-013f-469b-b94d-ce6b49dc0c45,2026-01-23T10:23:08.779370+00:00,alice,win-02,10.0.0.12,process_start,TA0002,T1059.003
d0ddb174-0b08-42bb-a5fd-8ff7a470dba8,2026-01-23T10:23:12.720977+00:00,bob,win-02,10.0.0.11,user_login,TA0006,T1110
9214cf50-7eb6-45cf-8ef8-a604c2c4eb37,2026-01-23T10:23:15.124620+00:00,admin,win-01,10.0.0.12,user_login,TA0006,T1110
1f8edfda-a2e3-401e-88ea-9c19ef5130c2,2026-01-23T10:23:17.876609+00:00,alice,win-02,10.0.0.12,user_login,TA0001,T1078
f7d80bd3-0f00-4a6a-bbab-7ec2c14649ca,2026-01-23T10:23:21.339902+00:00,bob,win-03,10.0.0.11,process_start,TA0002,T1059.003
8d0e2af7-79ec-4e2b-9ed2-b16d46ea6947,2026-01-23T10:23:23.072192+00:00,bob,win-02,10.0.0.12,process_start,TA0002,T1059.003
e24c2bf9-3229-4ada-a7c9-0ffbf2097969,2026-01-23T10:23:24.231032+00:00,bob,win-02,10.0.0.11,process_start,TA0002,T1059
83c54476-66b4-4563-84d3-9e815cd94a9d,2026-01-23T10:23:25.804556+00:00,admin,win-01,10.0.0.11,process_start,TA0002,T1059
72091cad-4ab7-40c5-9117-8711964e3570,2026-01-23T10:23:29.043092+00:00,admin,win-01,10.0.0.11,user_login,TA0001,T1078
d1da3843-441b-4a15-8986-0fe4a5ccc2ab,2026-01-23T10:23:31.067726+00:00,admin,win-03,10.0.0.12,process_start,TA0002,T1059.001
fde9fead-49a5-4262-840a-cfe33b36cfb1,2026-01-23T10:23:35.077318+00:00,admin,win-03,10.0.0.11,user_login,TA0001,T1078
855cf715-fc4f-46b4-851e-371207a0ee84,2026-01-23T10:23:39.904668+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059.001
86197171-e342-4663-ace1-ecf1fbe234e4,2026-01-23T10:23:42.792006+00:00,admin,win-02,10.0.0.10,user_login,TA0001,T1078
d97f6354-c866-4eb3-b799-e0a8117b8d68,2026-01-23T10:23:46.223003+00:00,admin,win-03,10.0.0.11,process_start,TA0002,T1059.001
12706e42-15e4-4d32-8dde-2784e109acc3,2026-01-23T10:23:50.531213+00:00,bob,win-03,10.0.0.11,user_login,TA0006,T1110
9a8e0a66-6240-4e1f-9cf1-0987328f8516,2026-01-23T10:23:53.329418+00:00,bob,win-02,10.0.0.10,user_login,TA0001,T1078
fa10565b-4215-4fe7-8ddf-596a3db63feb,2026-01-23T10:23:55.994731+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059.001
b139236f-916f-40d6-abf6-f93d710fcecd,2026-01-23T10:24:00.616062+00:00,alice,win-03,10.0.0.10,process_start,TA0002,T1059.001
50a3d615-e7bc-49c6-b0d6-38ce7746288b,2026-01-23T10:24:02.462142+00:00,bob,win-03,10.0.0.11,user_login,TA0001,T1078
b7a1c1d6-9533-432b-bbcf-0ab2ab67990e,2026-01-23T10:24:07.333705+00:00,admin,win-02,10.0.0.12,user_login,TA0001,T1078
8ad41729-761b-4535-9379-db62d86b9cc7,2026-01-23T10:24:08.943742+00:00,alice,win-03,10.0.0.11,user_login,TA0001,T1078
bad3568d-41c1-4b76-a36f-a372d131adc8,2026-01-23T10:24:13.152260+00:00,admin,win-01,10.0.0.10,user_login,TA0006,T1110
3dd5f9eb-386e-47d8-849b-3d65f8b66e79,2026-01-23T10:24:16.056359+00:00,admin,win-03,10.0.0.11,process_start,TA0002,T1059.001
daca8e06-d6af-4f4a-844c-267298e074fc,2026-01-23T10:24:17.758219+00:00,bob,win-01,10.0.0.11,process_start,TA0002,T1059.001
e2b9ddc7-ab47-48b7-bcac-a86866f3cf37,2026-01-23T10:24:19.728318+00:00,charlie,win-02,10.0.0.10,process_start,TA0002,T1059.003
a97a31a3-3906-4a19-b55e-0b1365b32737,2026-01-23T10:24:23.099288+00:00,alice,win-03,10.0.0.11,user_login,TA0006,T1110
9628903d-1afe-478d-874f-0928a2072a86,2026-01-23T10:24:25.226383+00:00,admin,win-03,10.0.0.10,user_login,TA0006,T1110
749a2844-2c96-428d-b4e8-6f29421e8838,2026-01-23T10:24:29.956911+00:00,admin,win-03,10.0.0.12,user_login,TA0006,T1110
